label,n_points,file
1,244,valve_0417_lidar_classes.ply
2,101,valve_0417_lidar_classes.ply
3,741,valve_0417_lidar_classes.ply
4,75,valve_0417_lidar_classes.ply
5,1079,valve_0417_lidar_classes.ply
6,438,valve_0417_lidar_classes.ply
7,439,valve_0417_lidar_classes.ply
8,693,valve_0417_lidar_classes.ply
9,3612,valve_0417_lidar_classes.ply
0,678,valve_0418_lidar_classes.ply
1,167,valve_0418_lidar_classes.ply
2,79,valve_0418_lidar_classes.ply
3,663,valve_0418_lidar_classes.ply
4,77,valve_0418_lidar_classes.ply
5,895,valve_0418_lidar_classes.ply
6,718,valve_0418_lidar_classes.ply
7,388,valve_0418_lidar_classes.ply
8,582,valve_0418_lidar_classes.ply
9,2708,valve_0418_lidar_classes.ply
0,555,valve_0419_lidar_classes.ply
1,155,valve_0419_lidar_classes.ply
2,67,valve_0419_lidar_classes.ply
3,587,valve_0419_lidar_classes.ply
4,75,valve_0419_lidar_classes.ply
5,1033,valve_0419_lidar_classes.ply
6,575,valve_0419_lidar_classes.ply
7,410,valve_0419_lidar_classes.ply
8,691,valve_0419_lidar_classes.ply
9,2775,valve_0419_lidar_classes.ply
0,591,valve_0420_lidar_classes.ply
1,152,valve_0420_lidar_classes.ply
2,73,valve_0420_lidar_classes.ply
3,577,valve_0420_lidar_classes.ply
4,102,valve_0420_lidar_classes.ply
5,1038,valve_0420_lidar_classes.ply
6,581,valve_0420_lidar_classes.ply
7,435,valve_0420_lidar_classes.ply
8,815,valve_0420_lidar_classes.ply
9,2840,valve_0420_lidar_classes.ply
0,789,valve_0421_lidar_classes.ply
1,177,valve_0421_lidar_classes.ply
2,72,valve_0421_lidar_classes.ply
3,680,valve_0421_lidar_classes.ply
4,103,valve_0421_lidar_classes.ply
5,939,valve_0421_lidar_classes.ply
6,706,valve_0421_lidar_classes.ply
7,408,valve_0421_lidar_classes.ply
8,712,valve_0421_lidar_classes.ply
9,2659,valve_0421_lidar_classes.ply
0,760,valve_0422_lidar_classes.ply
1,146,valve_0422_lidar_classes.ply
2,70,valve_0422_lidar_classes.ply
3,710,valve_0422_lidar_classes.ply
4,88,valve_0422_lidar_classes.ply
5,1110,valve_0422_lidar_classes.ply
6,708,valve_0422_lidar_classes.ply
7,423,valve_0422_lidar_classes.ply
8,708,valve_0422_lidar_classes.ply
9,2788,valve_0422_lidar_classes.ply
0,726,valve_0423_lidar_classes.ply
1,170,valve_0423_lidar_classes.ply
2,52,valve_0423_lidar_classes.ply
3,454,valve_0423_lidar_classes.ply
4,51,valve_0423_lidar_classes.ply
5,815,valve_0423_lidar_classes.ply
6,320,valve_0423_lidar_classes.ply
7,387,valve_0423_lidar_classes.ply
8,785,valve_0423_lidar_classes.ply
9,2857,valve_0423_lidar_classes.ply
0,495,valve_0424_lidar_classes.ply
1,172,valve_0424_lidar_classes.ply
2,80,valve_0424_lidar_classes.ply
3,595,valve_0424_lidar_classes.ply
4,55,valve_0424_lidar_classes.ply
5,908,valve_0424_lidar_classes.ply
6,644,valve_0424_lidar_classes.ply
7,424,valve_0424_lidar_classes.ply
8,717,valve_0424_lidar_classes.ply
9,2588,valve_0424_lidar_classes.ply
0,627,valve_0425_lidar_classes.ply
1,199,valve_0425_lidar_classes.ply
2,89,valve_0425_lidar_classes.ply
3,691,valve_0425_lidar_classes.ply
4,91,valve_0425_lidar_classes.ply
5,984,valve_0425_lidar_classes.ply
6,838,valve_0425_lidar_classes.ply
7,482,valve_0425_lidar_classes.ply
8,630,valve_0425_lidar_classes.ply
9,2827,valve_0425_lidar_classes.ply
0,401,valve_0426_lidar_classes.ply
1,137,valve_0426_lidar_classes.ply
2,78,valve_0426_lidar_classes.ply
3,543,valve_0426_lidar_classes.ply
4,66,valve_0426_lidar_classes.ply
5,971,valve_0426_lidar_classes.ply
6,628,valve_0426_lidar_classes.ply
7,402,valve_0426_lidar_classes.ply
8,671,valve_0426_lidar_classes.ply
9,2592,valve_0426_lidar_classes.ply
0,792,valve_0427_lidar_classes.ply
1,225,valve_0427_lidar_classes.ply
2,79,valve_0427_lidar_classes.ply
3,797,valve_0427_lidar_classes.ply
4,146,valve_0427_lidar_classes.ply
5,1134,valve_0427_lidar_classes.ply
6,1081,valve_0427_lidar_classes.ply
7,529,valve_0427_lidar_classes.ply
8,683,valve_0427_lidar_classes.ply
9,3083,valve_0427_lidar_classes.ply
0,933,valve_0428_lidar_classes.ply
1,127,valve_0428_lidar_classes.ply
2,65,valve_0428_lidar_classes.ply
3,539,valve_0428_lidar_classes.ply
4,60,valve_0428_lidar_classes.ply
5,817,valve_0428_lidar_classes.ply
6,361,valve_0428_lidar_classes.ply
7,446,valve_0428_lidar_classes.ply
8,585,valve_0428_lidar_classes.ply
9,3424,valve_0428_lidar_classes.ply
0,543,valve_0429_lidar_classes.ply
1,168,valve_0429_lidar_classes.ply
2,63,valve_0429_lidar_classes.ply
3,600,valve_0429_lidar_classes.ply
4,76,valve_0429_lidar_classes.ply
5,945,valve_0429_lidar_classes.ply
6,655,valve_0429_lidar_classes.ply
7,380,valve_0429_lidar_classes.ply
8,687,valve_0429_lidar_classes.ply
9,3130,valve_0429_lidar_classes.ply
0,647,valve_0430_lidar_classes.ply
1,184,valve_0430_lidar_classes.ply
2,99,valve_0430_lidar_classes.ply
3,744,valve_0430_lidar_classes.ply
4,89,valve_0430_lidar_classes.ply
5,1220,valve_0430_lidar_classes.ply
6,478,valve_0430_lidar_classes.ply
7,443,valve_0430_lidar_classes.ply
8,787,valve_0430_lidar_classes.ply
9,3432,valve_0430_lidar_classes.ply
0,525,valve_0431_lidar_classes.ply
1,146,valve_0431_lidar_classes.ply
2,77,valve_0431_lidar_classes.ply
3,576,valve_0431_lidar_classes.ply
4,59,valve_0431_lidar_classes.ply
5,1092,valve_0431_lidar_classes.ply
6,628,valve_0431_lidar_classes.ply
7,348,valve_0431_lidar_classes.ply
8,799,valve_0431_lidar_classes.ply
9,2939,valve_0431_lidar_classes.ply
0,612,valve_0432_lidar_classes.ply
1,167,valve_0432_lidar_classes.ply
2,80,valve_0432_lidar_classes.ply
3,696,valve_0432_lidar_classes.ply
4,94,valve_0432_lidar_classes.ply
5,1131,valve_0432_lidar_classes.ply
6,866,valve_0432_lidar_classes.ply
7,489,valve_0432_lidar_classes.ply
8,613,valve_0432_lidar_classes.ply
9,2908,valve_0432_lidar_classes.ply
0,923,valve_0433_lidar_classes.ply
1,126,valve_0433_lidar_classes.ply
2,74,valve_0433_lidar_classes.ply
3,533,valve_0433_lidar_classes.ply
4,85,valve_0433_lidar_classes.ply
5,994,valve_0433_lidar_classes.ply
6,446,valve_0433_lidar_classes.ply
7,416,valve_0433_lidar_classes.ply
8,842,valve_0433_lidar_classes.ply
9,2989,valve_0433_lidar_classes.ply
0,668,valve_0434_lidar_classes.ply
1,204,valve_0434_lidar_classes.ply
2,112,valve_0434_lidar_classes.ply
3,798,valve_0434_lidar_classes.ply
4,91,valve_0434_lidar_classes.ply
5,1243,valve_0434_lidar_classes.ply
6,988,valve_0434_lidar_classes.ply
7,491,valve_0434_lidar_classes.ply
8,794,valve_0434_lidar_classes.ply
9,3053,valve_0434_lidar_classes.ply
0,643,valve_0435_lidar_classes.ply
1,184,valve_0435_lidar_classes.ply
2,94,valve_0435_lidar_classes.ply
3,722,valve_0435_lidar_classes.ply
4,106,valve_0435_lidar_classes.ply
5,1139,valve_0435_lidar_classes.ply
6,974,valve_0435_lidar_classes.ply
7,453,valve_0435_lidar_classes.ply
8,748,valve_0435_lidar_classes.ply
9,2552,valve_0435_lidar_classes.ply
0,805,valve_0436_lidar_classes.ply
1,112,valve_0436_lidar_classes.ply
2,53,valve_0436_lidar_classes.ply
3,444,valve_0436_lidar_classes.ply
4,61,valve_0436_lidar_classes.ply
5,1046,valve_0436_lidar_classes.ply
6,336,valve_0436_lidar_classes.ply
7,462,valve_0436_lidar_classes.ply
8,818,valve_0436_lidar_classes.ply
9,2787,valve_0436_lidar_classes.ply
0,694,valve_0437_lidar_classes.ply
1,175,valve_0437_lidar_classes.ply
2,80,valve_0437_lidar_classes.ply
3,755,valve_0437_lidar_classes.ply
4,99,valve_0437_lidar_classes.ply
5,1142,valve_0437_lidar_classes.ply
6,483,valve_0437_lidar_classes.ply
7,468,valve_0437_lidar_classes.ply
8,733,valve_0437_lidar_classes.ply
9,3215,valve_0437_lidar_classes.ply
0,660,valve_0438_lidar_classes.ply
1,205,valve_0438_lidar_classes.ply
2,97,valve_0438_lidar_classes.ply
3,764,valve_0438_lidar_classes.ply
4,98,valve_0438_lidar_classes.ply
5,1174,valve_0438_lidar_classes.ply
6,506,valve_0438_lidar_classes.ply
7,440,valve_0438_lidar_classes.ply
8,809,valve_0438_lidar_classes.ply
9,3205,valve_0438_lidar_classes.ply
0,472,valve_0439_lidar_classes.ply
1,143,valve_0439_lidar_classes.ply
2,69,valve_0439_lidar_classes.ply
3,578,valve_0439_lidar_classes.ply
4,85,valve_0439_lidar_classes.ply
5,978,valve_0439_lidar_classes.ply
6,619,valve_0439_lidar_classes.ply
7,395,valve_0439_lidar_classes.ply
8,770,valve_0439_lidar_classes.ply
9,2709,valve_0439_lidar_classes.ply
0,749,valve_0440_lidar_classes.ply
1,135,valve_0440_lidar_classes.ply
2,61,valve_0440_lidar_classes.ply
3,437,valve_0440_lidar_classes.ply
4,57,valve_0440_lidar_classes.ply
5,864,valve_0440_lidar_classes.ply
6,306,valve_0440_lidar_classes.ply
7,387,valve_0440_lidar_classes.ply
8,594,valve_0440_lidar_classes.ply
9,2873,valve_0440_lidar_classes.ply
0,471,valve_0441_lidar_classes.ply
1,146,valve_0441_lidar_classes.ply
2,81,valve_0441_lidar_classes.ply
3,593,valve_0441_lidar_classes.ply
4,41,valve_0441_lidar_classes.ply
5,918,valve_0441_lidar_classes.ply
6,565,valve_0441_lidar_classes.ply
7,368,valve_0441_lidar_classes.ply
8,691,valve_0441_lidar_classes.ply
9,2599,valve_0441_lidar_classes.ply
0,709,valve_0442_lidar_classes.ply
1,224,valve_0442_lidar_classes.ply
2,97,valve_0442_lidar_classes.ply
3,782,valve_0442_lidar_classes.ply
4,67,valve_0442_lidar_classes.ply
5,1208,valve_0442_lidar_classes.ply
6,913,valve_0442_lidar_classes.ply
7,505,valve_0442_lidar_classes.ply
8,760,valve_0442_lidar_classes.ply
9,2984,valve_0442_lidar_classes.ply
0,582,valve_0443_lidar_classes.ply
1,155,valve_0443_lidar_classes.ply
2,73,valve_0443_lidar_classes.ply
3,581,valve_0443_lidar_classes.ply
4,106,valve_0443_lidar_classes.ply
5,1098,valve_0443_lidar_classes.ply
6,547,valve_0443_lidar_classes.ply
7,498,valve_0443_lidar_classes.ply
8,786,valve_0443_lidar_classes.ply
9,2839,valve_0443_lidar_classes.ply
0,692,valve_0444_lidar_classes.ply
1,147,valve_0444_lidar_classes.ply
2,76,valve_0444_lidar_classes.ply
3,618,valve_0444_lidar_classes.ply
4,61,valve_0444_lidar_classes.ply
5,972,valve_0444_lidar_classes.ply
6,585,valve_0444_lidar_classes.ply
7,364,valve_0444_lidar_classes.ply
8,709,valve_0444_lidar_classes.ply
9,2603,valve_0444_lidar_classes.ply
0,764,valve_0445_lidar_classes.ply
1,176,valve_0445_lidar_classes.ply
2,62,valve_0445_lidar_classes.ply
3,486,valve_0445_lidar_classes.ply
4,80,valve_0445_lidar_classes.ply
5,938,valve_0445_lidar_classes.ply
6,325,valve_0445_lidar_classes.ply
7,514,valve_0445_lidar_classes.ply
8,785,valve_0445_lidar_classes.ply
9,2893,valve_0445_lidar_classes.ply
0,450,valve_0446_lidar_classes.ply
1,166,valve_0446_lidar_classes.ply
2,69,valve_0446_lidar_classes.ply
3,555,valve_0446_lidar_classes.ply
4,78,valve_0446_lidar_classes.ply
5,971,valve_0446_lidar_classes.ply
6,589,valve_0446_lidar_classes.ply
7,399,valve_0446_lidar_classes.ply
8,719,valve_0446_lidar_classes.ply
9,2706,valve_0446_lidar_classes.ply
0,782,valve_0447_lidar_classes.ply
1,192,valve_0447_lidar_classes.ply
2,85,valve_0447_lidar_classes.ply
3,789,valve_0447_lidar_classes.ply
4,103,valve_0447_lidar_classes.ply
5,1183,valve_0447_lidar_classes.ply
6,878,valve_0447_lidar_classes.ply
7,455,valve_0447_lidar_classes.ply
8,761,valve_0447_lidar_classes.ply
9,2969,valve_0447_lidar_classes.ply
0,904,valve_0448_lidar_classes.ply
1,128,valve_0448_lidar_classes.ply
2,73,valve_0448_lidar_classes.ply
3,519,valve_0448_lidar_classes.ply
4,69,valve_0448_lidar_classes.ply
5,1000,valve_0448_lidar_classes.ply
6,396,valve_0448_lidar_classes.ply
7,459,valve_0448_lidar_classes.ply
8,772,valve_0448_lidar_classes.ply
9,3102,valve_0448_lidar_classes.ply
0,855,valve_0449_lidar_classes.ply
1,220,valve_0449_lidar_classes.ply
2,69,valve_0449_lidar_classes.ply
3,689,valve_0449_lidar_classes.ply
4,89,valve_0449_lidar_classes.ply
5,1024,valve_0449_lidar_classes.ply
6,804,valve_0449_lidar_classes.ply
7,495,valve_0449_lidar_classes.ply
8,669,valve_0449_lidar_classes.ply
9,2550,valve_0449_lidar_classes.ply
0,410,valve_0450_lidar_classes.ply
1,168,valve_0450_lidar_classes.ply
2,74,valve_0450_lidar_classes.ply
3,558,valve_0450_lidar_classes.ply
4,79,valve_0450_lidar_classes.ply
5,865,valve_0450_lidar_classes.ply
6,580,valve_0450_lidar_classes.ply
7,432,valve_0450_lidar_classes.ply
8,595,valve_0450_lidar_classes.ply
9,2786,valve_0450_lidar_classes.ply
0,629,valve_0451_lidar_classes.ply
1,211,valve_0451_lidar_classes.ply
2,89,valve_0451_lidar_classes.ply
3,790,valve_0451_lidar_classes.ply
4,106,valve_0451_lidar_classes.ply
5,1229,valve_0451_lidar_classes.ply
6,908,valve_0451_lidar_classes.ply
7,455,valve_0451_lidar_classes.ply
8,785,valve_0451_lidar_classes.ply
9,2789,valve_0451_lidar_classes.ply
0,614,valve_0452_lidar_classes.ply
1,174,valve_0452_lidar_classes.ply
2,86,valve_0452_lidar_classes.ply
3,670,valve_0452_lidar_classes.ply
4,109,valve_0452_lidar_classes.ply
5,964,valve_0452_lidar_classes.ply
6,950,valve_0452_lidar_classes.ply
7,447,valve_0452_lidar_classes.ply
8,675,valve_0452_lidar_classes.ply
9,2682,valve_0452_lidar_classes.ply
0,700,valve_0453_lidar_classes.ply
1,198,valve_0453_lidar_classes.ply
2,102,valve_0453_lidar_classes.ply
3,779,valve_0453_lidar_classes.ply
4,98,valve_0453_lidar_classes.ply
5,1115,valve_0453_lidar_classes.ply
6,468,valve_0453_lidar_classes.ply
7,416,valve_0453_lidar_classes.ply
8,753,valve_0453_lidar_classes.ply
9,3476,valve_0453_lidar_classes.ply
0,932,valve_0454_lidar_classes.ply
1,130,valve_0454_lidar_classes.ply
2,85,valve_0454_lidar_classes.ply
3,590,valve_0454_lidar_classes.ply
4,88,valve_0454_lidar_classes.ply
5,986,valve_0454_lidar_classes.ply
6,418,valve_0454_lidar_classes.ply
7,389,valve_0454_lidar_classes.ply
8,704,valve_0454_lidar_classes.ply
9,3256,valve_0454_lidar_classes.ply
0,645,valve_0455_lidar_classes.ply
1,192,valve_0455_lidar_classes.ply
2,99,valve_0455_lidar_classes.ply
3,762,valve_0455_lidar_classes.ply
4,108,valve_0455_lidar_classes.ply
5,1209,valve_0455_lidar_classes.ply
6,512,valve_0455_lidar_classes.ply
7,465,valve_0455_lidar_classes.ply
8,867,valve_0455_lidar_classes.ply
9,3183,valve_0455_lidar_classes.ply
0,649,valve_0456_lidar_classes.ply
1,188,valve_0456_lidar_classes.ply
2,79,valve_0456_lidar_classes.ply
3,768,valve_0456_lidar_classes.ply
4,75,valve_0456_lidar_classes.ply
5,1196,valve_0456_lidar_classes.ply
6,484,valve_0456_lidar_classes.ply
7,448,valve_0456_lidar_classes.ply
8,819,valve_0456_lidar_classes.ply
9,3242,valve_0456_lidar_classes.ply
0,374,valve_0457_lidar_classes.ply
1,162,valve_0457_lidar_classes.ply
2,75,valve_0457_lidar_classes.ply
3,556,valve_0457_lidar_classes.ply
4,81,valve_0457_lidar_classes.ply
5,929,valve_0457_lidar_classes.ply
6,680,valve_0457_lidar_classes.ply
7,421,valve_0457_lidar_classes.ply
8,705,valve_0457_lidar_classes.ply
9,2620,valve_0457_lidar_classes.ply
0,686,valve_0458_lidar_classes.ply
1,201,valve_0458_lidar_classes.ply
2,104,valve_0458_lidar_classes.ply
3,765,valve_0458_lidar_classes.ply
4,106,valve_0458_lidar_classes.ply
5,1044,valve_0458_lidar_classes.ply
6,513,valve_0458_lidar_classes.ply
7,463,valve_0458_lidar_classes.ply
8,682,valve_0458_lidar_classes.ply
9,3913,valve_0458_lidar_classes.ply
0,616,valve_0459_lidar_classes.ply
1,163,valve_0459_lidar_classes.ply
2,88,valve_0459_lidar_classes.ply
3,679,valve_0459_lidar_classes.ply
4,116,valve_0459_lidar_classes.ply
5,1235,valve_0459_lidar_classes.ply
6,781,valve_0459_lidar_classes.ply
7,483,valve_0459_lidar_classes.ply
8,707,valve_0459_lidar_classes.ply
9,2482,valve_0459_lidar_classes.ply
0,892,valve_0460_lidar_classes.ply
1,145,valve_0460_lidar_classes.ply
2,57,valve_0460_lidar_classes.ply
3,484,valve_0460_lidar_classes.ply
4,56,valve_0460_lidar_classes.ply
5,888,valve_0460_lidar_classes.ply
6,365,valve_0460_lidar_classes.ply
7,510,valve_0460_lidar_classes.ply
8,721,valve_0460_lidar_classes.ply
9,3375,valve_0460_lidar_classes.ply
0,551,valve_0461_lidar_classes.ply
1,148,valve_0461_lidar_classes.ply
2,73,valve_0461_lidar_classes.ply
3,607,valve_0461_lidar_classes.ply
4,74,valve_0461_lidar_classes.ply
5,1030,valve_0461_lidar_classes.ply
6,577,valve_0461_lidar_classes.ply
7,375,valve_0461_lidar_classes.ply
8,772,valve_0461_lidar_classes.ply
9,3091,valve_0461_lidar_classes.ply
0,791,valve_0462_lidar_classes.ply
1,112,valve_0462_lidar_classes.ply
2,64,valve_0462_lidar_classes.ply
3,439,valve_0462_lidar_classes.ply
4,60,valve_0462_lidar_classes.ply
5,1032,valve_0462_lidar_classes.ply
6,318,valve_0462_lidar_classes.ply
7,429,valve_0462_lidar_classes.ply
8,840,valve_0462_lidar_classes.ply
9,2957,valve_0462_lidar_classes.ply
0,636,valve_0463_lidar_classes.ply
1,161,valve_0463_lidar_classes.ply
2,72,valve_0463_lidar_classes.ply
3,551,valve_0463_lidar_classes.ply
4,95,valve_0463_lidar_classes.ply
5,934,valve_0463_lidar_classes.ply
6,276,valve_0463_lidar_classes.ply
7,492,valve_0463_lidar_classes.ply
8,845,valve_0463_lidar_classes.ply
9,2891,valve_0463_lidar_classes.ply
0,640,valve_0464_lidar_classes.ply
1,230,valve_0464_lidar_classes.ply
2,103,valve_0464_lidar_classes.ply
3,786,valve_0464_lidar_classes.ply
4,74,valve_0464_lidar_classes.ply
5,1278,valve_0464_lidar_classes.ply
6,492,valve_0464_lidar_classes.ply
7,428,valve_0464_lidar_classes.ply
8,888,valve_0464_lidar_classes.ply
9,3441,valve_0464_lidar_classes.ply
0,494,valve_0465_lidar_classes.ply
1,143,valve_0465_lidar_classes.ply
2,75,valve_0465_lidar_classes.ply
3,616,valve_0465_lidar_classes.ply
4,68,valve_0465_lidar_classes.ply
5,893,valve_0465_lidar_classes.ply
6,580,valve_0465_lidar_classes.ply
7,379,valve_0465_lidar_classes.ply
8,703,valve_0465_lidar_classes.ply
9,2488,valve_0465_lidar_classes.ply
0,562,valve_0466_lidar_classes.ply
1,174,valve_0466_lidar_classes.ply
2,63,valve_0466_lidar_classes.ply
3,602,valve_0466_lidar_classes.ply
4,76,valve_0466_lidar_classes.ply
5,1081,valve_0466_lidar_classes.ply
6,559,valve_0466_lidar_classes.ply
7,428,valve_0466_lidar_classes.ply
8,685,valve_0466_lidar_classes.ply
9,2938,valve_0466_lidar_classes.ply
0,597,valve_0467_lidar_classes.ply
1,174,valve_0467_lidar_classes.ply
2,83,valve_0467_lidar_classes.ply
3,716,valve_0467_lidar_classes.ply
4,81,valve_0467_lidar_classes.ply
5,1166,valve_0467_lidar_classes.ply
6,435,valve_0467_lidar_classes.ply
7,459,valve_0467_lidar_classes.ply
8,784,valve_0467_lidar_classes.ply
9,3071,valve_0467_lidar_classes.ply
0,689,valve_0468_lidar_classes.ply
1,199,valve_0468_lidar_classes.ply
2,95,valve_0468_lidar_classes.ply
3,783,valve_0468_lidar_classes.ply
4,115,valve_0468_lidar_classes.ply
5,1141,valve_0468_lidar_classes.ply
6,484,valve_0468_lidar_classes.ply
7,500,valve_0468_lidar_classes.ply
8,671,valve_0468_lidar_classes.ply
9,3482,valve_0468_lidar_classes.ply
0,831,valve_0469_lidar_classes.ply
1,113,valve_0469_lidar_classes.ply
2,59,valve_0469_lidar_classes.ply
3,429,valve_0469_lidar_classes.ply
4,53,valve_0469_lidar_classes.ply
5,966,valve_0469_lidar_classes.ply
6,362,valve_0469_lidar_classes.ply
7,461,valve_0469_lidar_classes.ply
8,761,valve_0469_lidar_classes.ply
9,2873,valve_0469_lidar_classes.ply
0,786,valve_0470_lidar_classes.ply
1,166,valve_0470_lidar_classes.ply
2,66,valve_0470_lidar_classes.ply
3,519,valve_0470_lidar_classes.ply
4,79,valve_0470_lidar_classes.ply
5,947,valve_0470_lidar_classes.ply
6,272,valve_0470_lidar_classes.ply
7,471,valve_0470_lidar_classes.ply
8,787,valve_0470_lidar_classes.ply
9,2930,valve_0470_lidar_classes.ply
0,892,valve_0471_lidar_classes.ply
1,176,valve_0471_lidar_classes.ply
2,68,valve_0471_lidar_classes.ply
3,701,valve_0471_lidar_classes.ply
4,113,valve_0471_lidar_classes.ply
5,1078,valve_0471_lidar_classes.ply
6,975,valve_0471_lidar_classes.ply
7,473,valve_0471_lidar_classes.ply
8,817,valve_0471_lidar_classes.ply
9,2405,valve_0471_lidar_classes.ply
0,386,valve_0472_lidar_classes.ply
1,139,valve_0472_lidar_classes.ply
2,79,valve_0472_lidar_classes.ply
3,566,valve_0472_lidar_classes.ply
4,69,valve_0472_lidar_classes.ply
5,909,valve_0472_lidar_classes.ply
6,603,valve_0472_lidar_classes.ply
7,408,valve_0472_lidar_classes.ply
8,615,valve_0472_lidar_classes.ply
9,2715,valve_0472_lidar_classes.ply
0,649,valve_0473_lidar_classes.ply
1,197,valve_0473_lidar_classes.ply
2,103,valve_0473_lidar_classes.ply
3,754,valve_0473_lidar_classes.ply
4,99,valve_0473_lidar_classes.ply
5,1181,valve_0473_lidar_classes.ply
6,467,valve_0473_lidar_classes.ply
7,476,valve_0473_lidar_classes.ply
8,785,valve_0473_lidar_classes.ply
9,3355,valve_0473_lidar_classes.ply
0,463,valve_0474_lidar_classes.ply
1,132,valve_0474_lidar_classes.ply
2,72,valve_0474_lidar_classes.ply
3,581,valve_0474_lidar_classes.ply
4,74,valve_0474_lidar_classes.ply
5,776,valve_0474_lidar_classes.ply
6,609,valve_0474_lidar_classes.ply
7,402,valve_0474_lidar_classes.ply
8,608,valve_0474_lidar_classes.ply
9,2727,valve_0474_lidar_classes.ply
0,621,valve_0475_lidar_classes.ply
1,161,valve_0475_lidar_classes.ply
2,81,valve_0475_lidar_classes.ply
3,569,valve_0475_lidar_classes.ply
4,88,valve_0475_lidar_classes.ply
5,935,valve_0475_lidar_classes.ply
6,314,valve_0475_lidar_classes.ply
7,482,valve_0475_lidar_classes.ply
8,722,valve_0475_lidar_classes.ply
9,3116,valve_0475_lidar_classes.ply
0,605,valve_0476_lidar_classes.ply
1,155,valve_0476_lidar_classes.ply
2,89,valve_0476_lidar_classes.ply
3,570,valve_0476_lidar_classes.ply
4,91,valve_0476_lidar_classes.ply
5,1225,valve_0476_lidar_classes.ply
6,505,valve_0476_lidar_classes.ply
7,446,valve_0476_lidar_classes.ply
8,838,valve_0476_lidar_classes.ply
9,2803,valve_0476_lidar_classes.ply
0,603,valve_0477_lidar_classes.ply
1,201,valve_0477_lidar_classes.ply
2,77,valve_0477_lidar_classes.ply
3,739,valve_0477_lidar_classes.ply
4,92,valve_0477_lidar_classes.ply
5,1074,valve_0477_lidar_classes.ply
6,425,valve_0477_lidar_classes.ply
7,439,valve_0477_lidar_classes.ply
8,736,valve_0477_lidar_classes.ply
9,3128,valve_0477_lidar_classes.ply
0,910,valve_0478_lidar_classes.ply
1,154,valve_0478_lidar_classes.ply
2,88,valve_0478_lidar_classes.ply
3,530,valve_0478_lidar_classes.ply
4,80,valve_0478_lidar_classes.ply
5,1003,valve_0478_lidar_classes.ply
6,427,valve_0478_lidar_classes.ply
7,450,valve_0478_lidar_classes.ply
8,850,valve_0478_lidar_classes.ply
9,3215,valve_0478_lidar_classes.ply
0,581,valve_0479_lidar_classes.ply
1,141,valve_0479_lidar_classes.ply
2,78,valve_0479_lidar_classes.ply
3,570,valve_0479_lidar_classes.ply
4,112,valve_0479_lidar_classes.ply
5,1136,valve_0479_lidar_classes.ply
6,666,valve_0479_lidar_classes.ply
7,449,valve_0479_lidar_classes.ply
8,834,valve_0479_lidar_classes.ply
9,2708,valve_0479_lidar_classes.ply
0,892,valve_0480_lidar_classes.ply
1,125,valve_0480_lidar_classes.ply
2,73,valve_0480_lidar_classes.ply
3,495,valve_0480_lidar_classes.ply
4,82,valve_0480_lidar_classes.ply
5,1082,valve_0480_lidar_classes.ply
6,362,valve_0480_lidar_classes.ply
7,515,valve_0480_lidar_classes.ply
8,781,valve_0480_lidar_classes.ply
9,3039,valve_0480_lidar_classes.ply
0,726,valve_0481_lidar_classes.ply
1,228,valve_0481_lidar_classes.ply
2,98,valve_0481_lidar_classes.ply
3,822,valve_0481_lidar_classes.ply
4,101,valve_0481_lidar_classes.ply
5,1113,valve_0481_lidar_classes.ply
6,981,valve_0481_lidar_classes.ply
7,505,valve_0481_lidar_classes.ply
8,742,valve_0481_lidar_classes.ply
9,3070,valve_0481_lidar_classes.ply
0,661,valve_0482_lidar_classes.ply
1,177,valve_0482_lidar_classes.ply
2,107,valve_0482_lidar_classes.ply
3,733,valve_0482_lidar_classes.ply
4,115,valve_0482_lidar_classes.ply
5,1242,valve_0482_lidar_classes.ply
6,486,valve_0482_lidar_classes.ply
7,420,valve_0482_lidar_classes.ply
8,865,valve_0482_lidar_classes.ply
9,3127,valve_0482_lidar_classes.ply
0,691,valve_0483_lidar_classes.ply
1,209,valve_0483_lidar_classes.ply
2,93,valve_0483_lidar_classes.ply
3,756,valve_0483_lidar_classes.ply
4,112,valve_0483_lidar_classes.ply
5,1181,valve_0483_lidar_classes.ply
6,445,valve_0483_lidar_classes.ply
7,467,valve_0483_lidar_classes.ply
8,691,valve_0483_lidar_classes.ply
9,3587,valve_0483_lidar_classes.ply
0,899,valve_0484_lidar_classes.ply
1,221,valve_0484_lidar_classes.ply
2,64,valve_0484_lidar_classes.ply
3,692,valve_0484_lidar_classes.ply
4,77,valve_0484_lidar_classes.ply
5,1020,valve_0484_lidar_classes.ply
6,975,valve_0484_lidar_classes.ply
7,475,valve_0484_lidar_classes.ply
8,706,valve_0484_lidar_classes.ply
9,2702,valve_0484_lidar_classes.ply
0,529,valve_0485_lidar_classes.ply
1,153,valve_0485_lidar_classes.ply
2,63,valve_0485_lidar_classes.ply
3,605,valve_0485_lidar_classes.ply
4,99,valve_0485_lidar_classes.ply
5,997,valve_0485_lidar_classes.ply
6,545,valve_0485_lidar_classes.ply
7,392,valve_0485_lidar_classes.ply
8,648,valve_0485_lidar_classes.ply
9,2910,valve_0485_lidar_classes.ply
0,899,valve_0486_lidar_classes.ply
1,162,valve_0486_lidar_classes.ply
2,60,valve_0486_lidar_classes.ply
3,701,valve_0486_lidar_classes.ply
4,89,valve_0486_lidar_classes.ply
